name,url,category,price
Streax Professional Vitariche Care Smooth & Shine Shampoo 300ml,https://www.sinorbeauty.com/details/Streax-Professional-Vitariche-Care-Smooth-Shine-Shampoo-300ml/100229/,HAIR,Tk.1250
Loreal Xtenso Care Pro Keratin + Incell Shampoo (250ml),https://www.sinorbeauty.com/details/Loreal-Xtenso-Care-Pro-Keratin-Incell-Shampoo-250ml-/100226/,HAIR,Tk.1650
Matrix Opti Care shampoo 200ml,https://www.sinorbeauty.com/details/Matrix-Opti-Care-shampoo-200ml/100225/,HAIR,Tk.850
Streax Professional Vitariche Care Repair Max Complete Hair Care Combo,https://www.sinorbeauty.com/details/Streax-Professional-Vitariche-Care-Repair-Max-Complete-Hair-Care-Combo/100221/,HAIR,Tk.2950
Streax Professional Hair Care Set,https://www.sinorbeauty.com/details/Streax-Professional-Hair-Care-Set/100220/,HAIR,Tk.2200
Loreal Xtenso Moisturist Hair Rebonding Cream 400ml + 400ml,https://www.sinorbeauty.com/details/Loreal-Xtenso-Moisturist-Hair-Rebonding-Cream-400ml-400ml/100219/,HAIR,Tk.1600
Olaplex traveling Stylist Kit 525ml*3 = 1575ml | Olaplex Keratin treatment | Olaplex Professional Salon Intro Kit 525ml set,https://www.sinorbeauty.com/details/Olaplex-traveling-Stylist-Kit-525ml-3-1575ml-Olaplex-Keratin-treatment-Olaplex-Professional-Salon-Intro-Kit-525ml-set/100218/,HAIR,Tk.13500
"Loreal Professional Serie Expert Vitamino colour Shampoo+ Masque(300ml,250g)",https://www.sinorbeauty.com/details/Loreal-Professional-Serie-Expert-Vitamino-colour-Shampoo-Masque-300ml-250g-/100217/,HAIR,Tk.3100
Loreal Liss Unlimited Collection,https://www.sinorbeauty.com/details/Loreal-Liss-Unlimited-Collection/100216/,HAIR,Tk.4750
"Loreal Xtenso Shampoo, Masque, Serum Combo Pack",https://www.sinorbeauty.com/details/Loreal-Xtenso-Shampoo-Masque-Serum-Combo-Pack/100215/,HAIR,Tk.4450
Loreal Xtenso sulfate free Hair Care Full Set,https://www.sinorbeauty.com/details/Loreal-Xtenso-sulfate-free-Hair-Care-Full-Set/100214/,HAIR,Tk.5350
Streax Canvo Line Hair Care Set,https://www.sinorbeauty.com/details/Streax-Canvo-Line-Hair-Care-Set/100213/,HAIR,Tk.1800
MARTIX OPTI CARE Set (Large),https://www.sinorbeauty.com/details/MARTIX-OPTI-CARE-Set-Large-/100211/,HAIR,Tk.6850
Streax Hair vitalized Serum,https://www.sinorbeauty.com/details/Streax-Hair-vitalized-Serum/100194/,HAIR,Tk.650
Matrix Opti Care Smooth Straight Serum,https://www.sinorbeauty.com/details/Matrix-Opti-Care-Smooth-Straight-Serum/100193/,HAIR,Tk.850
Biolage Deep Smoothing Hair Serum,https://www.sinorbeauty.com/details/Biolage-Deep-Smoothing-Hair-Serum/100192/,HAIR,Tk.850
V&G professional Hair Dryer,https://www.sinorbeauty.com/details/V-G-professional-Hair-Dryer/100183/,HAIR,Tk.1750
V&G professional Hair Dryer,https://www.sinorbeauty.com/details/V-G-professional-Hair-Dryer/100182/,HAIR,Tk.1750
Philips HP8120 Hair Dryer,https://www.sinorbeauty.com/details/Philips-HP8120-Hair-Dryer/100181/,HAIR,Tk.1900
Kemei Hair Dryer,https://www.sinorbeauty.com/details/Kemei-Hair-Dryer/100179/,HAIR,Tk.1200
V & G Professional Hair Straightener,https://www.sinorbeauty.com/details/V-G-Professional-Hair-Straightener/100175/,HAIR,Tk.1950
MAC Styler Professional Hair Straightner,https://www.sinorbeauty.com/details/MAC-Styler-Professional-Hair-Straightner/100174/,HAIR,Tk.2500
MAC Styler MC-3064 Professional Hair Straightner,https://www.sinorbeauty.com/details/MAC-Styler-MC-3064-Professional-Hair-Straightner/100172/,HAIR,Tk.3500
Brush Hair Straightener,https://www.sinorbeauty.com/details/Brush-Hair-Straightener/100171/,HAIR,Tk.1100
Kemei Km 329 Hair Straightener,https://www.sinorbeauty.com/details/Kemei-Km-329-Hair-Straightener/100170/,HAIR,Tk.1200
V&G Hair Straightener,https://www.sinorbeauty.com/details/V-G-Hair-Straightener/100169/,HAIR,Tk.1600
VGR Professional Hair Straightener,https://www.sinorbeauty.com/details/VGR-Professional-Hair-Straightener/100168/,HAIR,Tk.2650
Pro Mozer Mz-7082A Hair Curling Irons/ Crimper,https://www.sinorbeauty.com/details/Pro-Mozer-Mz-7082A-Hair-Curling-Irons-Crimper/100167/,HAIR,Tk.1200
Ikonic Pro Titanum Shine Straightener,https://www.sinorbeauty.com/details/Ikonic-Pro-Titanum-Shine-Straightener/100166/,HAIR,Tk.9500
V&G 8227 V & G hair straitner 1248 hair strainer elactric hair straitnerrrr Hair Straightener,https://www.sinorbeauty.com/details/V-G-8227-V-G-hair-straitner-1248-hair-strainer-elactric-hair-straitnerrrr-Hair-Straightener/100165/,HAIR,Tk.1900
Ikonic Pro Titanium Shine Hair Straightener Black,https://www.sinorbeauty.com/details/Ikonic-Pro-Titanium-Shine-Hair-Straightener-Black/100164/,HAIR,Tk.8500
Sokany Hair Straightner 750 Degrees,https://www.sinorbeauty.com/details/Sokany-Hair-Straightner-750-Degrees/100163/,HAIR,Tk.2050
Vigor Hair Straightener,https://www.sinorbeauty.com/details/Vigor-Hair-Straightener/100162/,HAIR,Tk.1250
FRM 4 in1 HAIR Straightener,https://www.sinorbeauty.com/details/FRM-4-in1-HAIR-Straightener/100161/,HAIR,Tk.2400
Abiao Ceramic plate 1.5 inch Straightner,https://www.sinorbeauty.com/details/Abiao-Ceramic-plate-1-5-inch-Straightner/100160/,HAIR,Tk.2500
V&G V2 HAIR STRAIGHTENER,https://www.sinorbeauty.com/details/V-G-V2-HAIR-STRAIGHTENER/100159/,HAIR,Tk.2200
Loreal Professional Serie Expert Liss Unlimited Primrose Oil (125ml),https://www.sinorbeauty.com/details/Loreal-Professional-Serie-Expert-Liss-Unlimited-Primrose-Oil-125ml-/100155/,HAIR,Tk.1550
L'Oreal Stylista The Sleek Serum,https://www.sinorbeauty.com/details/L-Oreal-Stylista-The-Sleek-Serum/100154/,HAIR,Tk.950
Streax Canvo Line Hair Serum,https://www.sinorbeauty.com/details/Streax-Canvo-Line-Hair-Serum/100151/,HAIR,Tk.750
Streax Pro Hair Serum Vitariche Gloss (100ml),https://www.sinorbeauty.com/details/Streax-Pro-Hair-Serum-Vitariche-Gloss-100ml-/100150/,HAIR,Tk.450
Luxliss Professional Keratin Treatment,https://www.sinorbeauty.com/details/Luxliss-Professional-Keratin-Treatment/100149/,HAIR,Tk.2650
Canvo Line hair straight cream,https://www.sinorbeauty.com/details/Canvo-Line-hair-straight-cream/100148/,HAIR,Tk.850
Milk Protein Hair Rebonding Cream,https://www.sinorbeauty.com/details/Milk-Protein-Hair-Rebonding-Cream/100144/,HAIR,Tk.3550
Glatt Rebounding Cream 400ml+400ml,https://www.sinorbeauty.com/details/Glatt-Rebounding-Cream-400ml-400ml/100143/,HAIR,Tk.1850
Matrix opti sculpt Advance shapping treatment | Smoothing cream Resistant 500ml + Netrolizer 1000 ml,https://www.sinorbeauty.com/details/Matrix-opti-sculpt-Advance-shapping-treatment-Smoothing-cream-Resistant-500ml-Netrolizer-1000-ml/100141/,HAIR,Tk.4100
Loreal Xtenso Straightener Cream Resistant Hair Rebonding Straight Perm Set(400ml+ 1000ml),https://www.sinorbeauty.com/details/Loreal-Xtenso-Straightener-Cream-Resistant-Hair-Rebonding-Straight-Perm-Set-400ml-1000ml-/100138/,HAIR,Tk.6500
Loreal Xtenso Hair Straightening Cream Set 125ml + 125ml,https://www.sinorbeauty.com/details/Loreal-Xtenso-Hair-Straightening-Cream-Set-125ml-125ml/100137/,HAIR,Tk.1450
Streax Professional  Spa Nourishment Hair masque Honey & Vitamin E,https://www.sinorbeauty.com/details/Streax-Professional-Spa-Nourishment-Hair-masque-Honey-Vitamin-E/100132/,HAIR,Tk.1550
Streax Professional  Spa Nourishment Hair masque Honey & Vitamin E,https://www.sinorbeauty.com/details/Streax-Professional-Spa-Nourishment-Hair-masque-Honey-Vitamin-E/100131/,HAIR,Tk.1550
Loreal Hair spa,https://www.sinorbeauty.com/details/Loreal-Hair-spa/100130/,HAIR,Tk.950
CPS Hair Doctor Treatment 1000ml,https://www.sinorbeauty.com/details/CPS-Hair-Doctor-Treatment-1000ml/100129/,HAIR,Tk.1650
Bioaqua Ginger Hair Mask 1kg,https://www.sinorbeauty.com/details/Bioaqua-Ginger-Hair-Mask-1kg/100123/,HAIR,Tk.1850
Keratin Hair therapy 1000ml,https://www.sinorbeauty.com/details/Keratin-Hair-therapy-1000ml/100119/,HAIR,Tk.1650
